Expense_ID,Invoice_Date,Department,Cost_Category,Vendor_Name,Amount_Actual,Country
EXP-003017,2025-10-14,Operations,Marketplace Operations,Shopify,945.69,France
EXP-003018,2025-10-03,Operations,Inventory Management,Shopify,405.32,France
EXP-003019,2025-10-18,Operations,Fulfillment,Local Logistics Providers,991.44,France
EXP-003020,2025-10-29,Operations,Fulfillment,DHL,127.77,France
EXP-003021,2025-10-12,Operations,Fulfillment,DHL,80.27,France
EXP-003022,2025-10-16,Operations,Fulfillment,DHL,752.32,France
EXP-003023,2025-10-28,Operations,Inventory Management,TradeGecko,1426.29,France
EXP-003024,2025-10-27,Operations,Fulfillment,Local Logistics Providers,2666.72,France
EXP-003025,2025-10-05,Operations,Marketplace Operations,Shopify,2829.01,France
EXP-003026,2025-10-26,Operations,Fulfillment,Local Logistics Providers,1186.97,France
EXP-003027,2025-10-03,Operations,Marketplace Operations,Shopify,869.19,France
EXP-003028,2025-10-24,Operations,Fulfillment,DHL,803.89,France
EXP-003029,2025-10-28,Operations,Inventory Management,TradeGecko,172.11,France
EXP-003030,2025-10-13,Operations,Fulfillment,DHL,1294.49,France
EXP-003031,2025-10-06,Operations,Inventory Management,Shopify,585.21,France
EXP-003032,2025-10-02,Operations,Inventory Management,TradeGecko,688.59,France
EXP-003033,2025-10-21,Operations,Fulfillment,DHL,509.68,France
EXP-003034,2025-10-10,Operations,Inventory Management,Shopify,614.32,France
EXP-003035,2025-10-10,Operations,Fulfillment,DHL,2205.88,France
EXP-003036,2025-11-08,Operations,Fulfillment,Local Logistics Providers,597.17,France
EXP-003037,2025-11-05,Operations,Fulfillment,DHL,356.19,France
EXP-003038,2025-11-04,Operations,Fulfillment,DHL,739.03,France
EXP-003039,2025-11-09,Operations,Marketplace Operations,Shopify,709.24,France
EXP-003040,2025-11-20,Operations,Fulfillment,Local Logistics Providers,804.26,France
EXP-003041,2025-11-09,Operations,Marketplace Operations,Shopify,255.26,France
EXP-003042,2025-11-21,Operations,Inventory Management,Shopify,1711.55,France
EXP-003043,2025-11-23,Operations,Fulfillment,Local Logistics Providers,1453.71,France
EXP-003044,2025-11-21,Operations,Fulfillment,DHL,1312.99,France
EXP-003045,2025-11-22,Operations,Fulfillment,DHL,2140.99,France
EXP-003046,2025-11-09,Operations,Inventory Management,TradeGecko,918.93,France
EXP-003047,2025-11-20,Operations,Inventory Management,Shopify,319.67,France
EXP-003048,2025-11-25,Operations,Inventory Management,Shopify,815.21,France
EXP-003049,2025-11-03,Operations,Fulfillment,DHL,1347.19,France
EXP-003050,2025-11-24,Operations,Inventory Management,Shopify,1395.7,France
EXP-003051,2025-11-23,Operations,Fulfillment,Local Logistics Providers,69.49,France
EXP-003052,2025-11-11,Operations,Inventory Management,Shopify,471.94,France
EXP-003053,2025-11-19,Operations,Fulfillment,Local Logistics Providers,1039.56,France
EXP-003054,2025-11-01,Operations,Inventory Management,Shopify,249.47,France
EXP-003055,2025-11-28,Operations,Fulfillment,DHL,630.6,France
EXP-003056,2025-11-29,Operations,Fulfillment,Local Logistics Providers,1505.7,France
EXP-003057,2025-11-20,Operations,Fulfillment,DHL,565.62,France
EXP-003058,2025-11-27,Operations,Fulfillment,Local Logistics Providers,605.9,France
EXP-003059,2025-11-27,Operations,Fulfillment,Local Logistics Providers,1543.19,France
EXP-003060,2025-11-10,Operations,Fulfillment,Local Logistics Providers,201.63,France
EXP-003061,2025-11-11,Operations,Fulfillment,Local Logistics Providers,434.32,France
EXP-003062,2025-11-29,Operations,Inventory Management,Shopify,907.79,France
EXP-003063,2025-11-26,Operations,Fulfillment,DHL,77.72,France
EXP-003064,2025-11-08,Operations,Fulfillment,Local Logistics Providers,532.96,France
EXP-003065,2025-11-22,Operations,Fulfillment,DHL,740.09,France
EXP-003066,2025-11-02,Operations,Fulfillment,Local Logistics Providers,1444.66,France
EXP-003067,2025-11-17,Operations,Inventory Management,TradeGecko,236.11,France
EXP-003068,2025-11-16,Operations,Marketplace Operations,Shopify,744.34,France
EXP-003069,2025-11-21,Operations,Marketplace Operations,Shopify,1856.89,France
EXP-003070,2025-11-10,Operations,Marketplace Operations,Shopify,755.31,France
EXP-003071,2025-11-23,Operations,Marketplace Operations,Shopify,804.18,France
EXP-003072,2025-11-09,Operations,Inventory Management,TradeGecko,1722.67,France
EXP-003073,2025-11-01,Operations,Marketplace Operations,Shopify,1134.56,France
EXP-003074,2025-11-29,Operations,Inventory Management,TradeGecko,1061.83,France
EXP-003075,2025-11-30,Operations,Fulfillment,DHL,39.4,France
EXP-003076,2025-11-10,Operations,Fulfillment,Local Logistics Providers,160.78,France
EXP-003077,2025-11-26,Operations,Fulfillment,DHL,153.01,France
EXP-003078,2025-11-04,Operations,Fulfillment,Local Logistics Providers,692.13,France
EXP-003079,2025-11-01,Operations,Fulfillment,DHL,668.53,France
EXP-003080,2025-11-17,Operations,Inventory Management,TradeGecko,1158.88,France
EXP-003081,2025-12-11,Operations,Fulfillment,DHL,621.5,France
EXP-003082,2025-12-01,Operations,Inventory Management,Shopify,1114.38,France
EXP-003083,2025-12-17,Operations,Fulfillment,Local Logistics Providers,842.11,France
EXP-003084,2025-12-06,Operations,Marketplace Operations,Shopify,894.71,France
EXP-003085,2025-12-29,Operations,Fulfillment,DHL,542.56,France
EXP-003086,2025-12-25,Operations,Fulfillment,DHL,352.12,France
EXP-003087,2025-12-25,Operations,Inventory Management,Shopify,158.01,France
EXP-003088,2025-12-27,Operations,Fulfillment,Local Logistics Providers,155.75,France
EXP-003089,2025-12-07,Operations,Fulfillment,Local Logistics Providers,1233.93,France
EXP-003090,2025-12-15,Operations,Marketplace Operations,Shopify,485.2,France
EXP-003091,2025-12-29,Operations,Fulfillment,Local Logistics Providers,210.12,France
EXP-003092,2025-12-14,Operations,Inventory Management,TradeGecko,392.67,France
EXP-003093,2025-12-04,Operations,Fulfillment,Local Logistics Providers,610.97,France
EXP-003094,2025-12-22,Operations,Inventory Management,TradeGecko,1457.07,France
EXP-003095,2025-12-14,Operations,Inventory Management,TradeGecko,1612.42,France
EXP-003096,2025-12-21,Operations,Marketplace Operations,Shopify,485.22,France
EXP-003097,2025-12-18,Operations,Marketplace Operations,Shopify,3832.15,France
EXP-003098,2025-12-31,Operations,Inventory Management,TradeGecko,212.48,France
EXP-003099,2025-12-14,Operations,Inventory Management,Shopify,235.83,France
EXP-003100,2025-12-20,Operations,Fulfillment,DHL,987.33,France
EXP-003101,2025-12-22,Operations,Fulfillment,Local Logistics Providers,169.76,France
EXP-003102,2025-12-05,Operations,Marketplace Operations,Shopify,657.76,France
EXP-003103,2025-12-04,Operations,Fulfillment,DHL,1297.94,France
EXP-003104,2025-12-19,Operations,Inventory Management,Shopify,845.49,France
EXP-003105,2025-12-12,Operations,Fulfillment,DHL,662.68,France
EXP-003106,2025-12-09,Operations,Marketplace Operations,Shopify,833.71,France
EXP-003107,2025-12-25,Operations,Fulfillment,DHL,833.61,France
EXP-003108,2025-12-31,Operations,Inventory Management,Shopify,529.65,France
EXP-003109,2025-12-30,Operations,Fulfillment,DHL,212.83,France
EXP-003110,2025-12-19,Operations,Fulfillment,Local Logistics Providers,860.8,France
EXP-003111,2025-12-04,Operations,Inventory Management,Shopify,160.29,France
EXP-003112,2025-12-26,Operations,Fulfillment,Local Logistics Providers,842.5,France
EXP-003113,2025-12-10,Operations,Marketplace Operations,Shopify,1886.94,France
EXP-003114,2025-12-13,Operations,Marketplace Operations,Shopify,105.05,France
EXP-003115,2025-12-16,Operations,Fulfillment,Local Logistics Providers,883.26,France
EXP-003116,2025-12-23,Operations,Marketplace Operations,Shopify,1092.84,France
EXP-003117,2025-12-20,Operations,Inventory Management,Shopify,1242.92,France
EXP-003118,2025-12-15,Operations,Inventory Management,Shopify,1415.85,France
EXP-003119,2025-12-09,Operations,Marketplace Operations,Shopify,490.61,France
EXP-003120,2025-12-03,Operations,Fulfillment,Local Logistics Providers,967.31,France
EXP-003121,2025-12-05,Operations,Inventory Management,TradeGecko,1099.88,France
EXP-003122,2025-12-05,Operations,Inventory Management,Shopify,1813.97,France
EXP-003123,2025-01-27,Operations,Inventory Management,TradeGecko,586.39,Spain
EXP-003124,2025-01-01,Operations,Marketplace Operations,Shopify,2192.31,Spain
EXP-003125,2025-01-29,Operations,Fulfillment,Local Logistics Providers,1647.83,Spain
EXP-003126,2025-01-30,Operations,Inventory Management,Shopify,27.59,Spain
EXP-003127,2025-01-09,Operations,Inventory Management,TradeGecko,225.27,Spain
EXP-003128,2025-01-13,Operations,Inventory Management,Shopify,1081.33,Spain
EXP-003129,2025-01-16,Operations,Fulfillment,DHL,376.44,Spain
EXP-003130,2025-01-25,Operations,Fulfillment,Local Logistics Providers,403.22,Spain
EXP-003131,2025-01-29,Operations,Inventory Management,Shopify,1790.64,Spain
EXP-003132,2025-01-18,Operations,Inventory Management,Shopify,969.95,Spain
EXP-003133,2025-01-20,Operations,Inventory Management,TradeGecko,299.0,Spain
EXP-003134,2025-02-26,Operations,Fulfillment,DHL,1061.68,Spain
EXP-003135,2025-02-20,Operations,Inventory Management,TradeGecko,587.21,Spain
EXP-003136,2025-02-03,Operations,Inventory Management,TradeGecko,1012.8,Spain
EXP-003137,2025-02-05,Operations,Inventory Management,Shopify,1138.08,Spain
EXP-003138,2025-02-11,Operations,Fulfillment,DHL,95.29,Spain
EXP-003139,2025-02-15,Operations,Inventory Management,Shopify,1060.15,Spain
EXP-003140,2025-02-05,Operations,Inventory Management,Shopify,505.8,Spain
EXP-003141,2025-02-19,Operations,Fulfillment,Local Logistics Providers,1511.55,Spain
EXP-003142,2025-02-06,Operations,Fulfillment,DHL,1112.64,Spain
EXP-003143,2025-02-01,Operations,Fulfillment,Local Logistics Providers,898.66,Spain
EXP-003144,2025-03-09,Operations,Marketplace Operations,Shopify,2684.96,Spain
EXP-003145,2025-03-12,Operations,Marketplace Operations,Shopify,558.0,Spain
EXP-003146,2025-03-31,Operations,Fulfillment,Local Logistics Providers,345.62,Spain
EXP-003147,2025-03-15,Operations,Marketplace Operations,Shopify,611.69,Spain
EXP-003148,2025-03-24,Operations,Fulfillment,DHL,975.42,Spain
EXP-003149,2025-03-20,Operations,Inventory Management,TradeGecko,1159.75,Spain
EXP-003150,2025-03-18,Operations,Inventory Management,TradeGecko,1133.84,Spain
EXP-003151,2025-03-21,Operations,Inventory Management,TradeGecko,907.35,Spain
EXP-003152,2025-03-13,Operations,Inventory Management,TradeGecko,279.34,Spain
EXP-003153,2025-03-17,Operations,Inventory Management,Shopify,934.07,Spain
EXP-003154,2025-03-01,Operations,Fulfillment,DHL,144.25,Spain
EXP-003155,2025-03-11,Operations,Fulfillment,DHL,371.06,Spain
EXP-003156,2025-03-10,Operations,Fulfillment,Local Logistics Providers,125.05,Spain
EXP-003157,2025-04-26,Operations,Fulfillment,DHL,596.57,Spain
EXP-003158,2025-04-04,Operations,Inventory Management,Shopify,92.58,Spain
EXP-003159,2025-04-24,Operations,Inventory Management,Shopify,656.64,Spain
EXP-003160,2025-04-08,Operations,Fulfillment,Local Logistics Providers,3290.76,Spain
EXP-003161,2025-04-06,Operations,Marketplace Operations,Shopify,345.55,Spain
EXP-003162,2025-04-21,Operations,Inventory Management,Shopify,1452.32,Spain
EXP-003163,2025-04-20,Operations,Fulfillment,DHL,193.15,Spain
EXP-003164,2025-04-24,Operations,Marketplace Operations,Shopify,231.55,Spain
EXP-003165,2025-04-27,Operations,Fulfillment,DHL,1028.11,Spain
EXP-003166,2025-04-04,Operations,Inventory Management,TradeGecko,60.93,Spain
EXP-003167,2025-04-24,Operations,Fulfillment,Local Logistics Providers,95.74,Spain
EXP-003168,2025-04-11,Operations,Inventory Management,Shopify,1155.37,Spain
EXP-003169,2025-04-19,Operations,Inventory Management,TradeGecko,1395.85,Spain
EXP-003170,2025-04-08,Operations,Inventory Management,TradeGecko,632.48,Spain
EXP-003171,2025-04-26,Operations,Marketplace Operations,Shopify,414.64,Spain
EXP-003172,2025-04-13,Operations,Inventory Management,Shopify,377.92,Spain
EXP-003173,2025-05-21,Operations,Inventory Management,TradeGecko,1026.29,Spain
EXP-003174,2025-05-12,Operations,Inventory Management,TradeGecko,1349.82,Spain
EXP-003175,2025-05-01,Operations,Fulfillment,Local Logistics Providers,229.98,Spain
EXP-003176,2025-05-18,Operations,Fulfillment,Local Logistics Providers,697.49,Spain
EXP-003177,2025-05-19,Operations,Fulfillment,DHL,217.84,Spain
EXP-003178,2025-05-31,Operations,Fulfillment,Local Logistics Providers,2267.57,Spain
EXP-003179,2025-05-05,Operations,Marketplace Operations,Shopify,731.5,Spain
EXP-003180,2025-05-06,Operations,Fulfillment,DHL,1066.37,Spain
EXP-003181,2025-05-22,Operations,Fulfillment,Local Logistics Providers,1078.59,Spain
EXP-003182,2025-05-21,Operations,Inventory Management,Shopify,96.55,Spain
EXP-003183,2025-05-12,Operations,Inventory Management,TradeGecko,505.98,Spain
EXP-003184,2025-05-16,Operations,Inventory Management,TradeGecko,875.23,Spain
EXP-003185,2025-05-05,Operations,Inventory Management,TradeGecko,657.02,Spain
EXP-003186,2025-05-11,Operations,Fulfillment,DHL,377.5,Spain
EXP-003187,2025-05-31,Operations,Marketplace Operations,Shopify,894.46,Spain
EXP-003188,2025-05-02,Operations,Fulfillment,Local Logistics Providers,693.17,Spain
EXP-003189,2025-06-07,Operations,Fulfillment,Local Logistics Providers,370.97,Spain
EXP-003190,2025-06-10,Operations,Fulfillment,DHL,731.06,Spain
EXP-003191,2025-06-30,Operations,Marketplace Operations,Shopify,382.73,Spain
EXP-003192,2025-06-14,Operations,Fulfillment,Local Logistics Providers,369.65,Spain
EXP-003193,2025-06-10,Operations,Fulfillment,DHL,438.79,Spain
EXP-003194,2025-06-23,Operations,Fulfillment,DHL,854.53,Spain
EXP-003195,2025-06-17,Operations,Inventory Management,TradeGecko,602.33,Spain
EXP-003196,2025-06-02,Operations,Fulfillment,DHL,2360.06,Spain
EXP-003197,2025-06-14,Operations,Inventory Management,TradeGecko,303.44,Spain
EXP-003198,2025-06-24,Operations,Fulfillment,DHL,761.29,Spain
EXP-003199,2025-06-04,Operations,Marketplace Operations,Shopify,1149.94,Spain
EXP-003200,2025-06-17,Operations,Inventory Management,Shopify,198.57,Spain
EXP-003201,2025-06-02,Operations,Fulfillment,DHL,246.3,Spain
EXP-003202,2025-06-21,Operations,Fulfillment,DHL,588.41,Spain
EXP-003203,2025-06-01,Operations,Fulfillment,DHL,602.92,Spain
EXP-003204,2025-06-08,Operations,Fulfillment,DHL,697.06,Spain
EXP-003205,2025-06-30,Operations,Fulfillment,Local Logistics Providers,3145.42,Spain
EXP-003206,2025-07-13,Operations,Fulfillment,Local Logistics Providers,242.82,Spain
EXP-003207,2025-07-06,Operations,Inventory Management,TradeGecko,867.5,Spain
EXP-003208,2025-07-07,Operations,Fulfillment,DHL,1207.57,Spain
EXP-003209,2025-07-29,Operations,Marketplace Operations,Shopify,830.56,Spain
EXP-003210,2025-07-20,Operations,Inventory Management,TradeGecko,1681.96,Spain
EXP-003211,2025-07-03,Operations,Inventory Management,TradeGecko,1212.87,Spain
EXP-003212,2025-07-30,Operations,Marketplace Operations,Shopify,373.05,Spain
EXP-003213,2025-07-29,Operations,Marketplace Operations,Shopify,250.96,Spain
EXP-003214,2025-07-20,Operations,Fulfillment,Local Logistics Providers,1092.39,Spain
EXP-003215,2025-07-18,Operations,Marketplace Operations,Shopify,1041.83,Spain
EXP-003216,2025-07-20,Operations,Inventory Management,TradeGecko,65.17,Spain
EXP-003217,2025-07-01,Operations,Fulfillment,DHL,163.81,Spain
EXP-003218,2025-07-08,Operations,Fulfillment,DHL,1632.43,Spain
EXP-003219,2025-07-03,Operations,Fulfillment,DHL,433.71,Spain
EXP-003220,2025-07-02,Operations,Inventory Management,TradeGecko,1316.87,Spain
EXP-003221,2025-07-12,Operations,Inventory Management,Shopify,1367.41,Spain
EXP-003222,2025-07-14,Operations,Marketplace Operations,Shopify,584.78,Spain
EXP-003223,2025-08-29,Operations,Inventory Management,Shopify,724.88,Spain
EXP-003224,2025-08-01,Operations,Inventory Management,Shopify,595.14,Spain
EXP-003225,2025-08-17,Operations,Inventory Management,Shopify,2379.94,Spain
EXP-003226,2025-08-20,Operations,Fulfillment,DHL,1389.09,Spain
EXP-003227,2025-08-06,Operations,Fulfillment,DHL,653.03,Spain
EXP-003228,2025-08-29,Operations,Fulfillment,DHL,685.26,Spain
EXP-003229,2025-08-20,Operations,Inventory Management,TradeGecko,1563.34,Spain
EXP-003230,2025-08-30,Operations,Fulfillment,DHL,491.32,Spain
EXP-003231,2025-08-15,Operations,Inventory Management,Shopify,832.11,Spain
EXP-003232,2025-08-21,Operations,Fulfillment,DHL,838.69,Spain
EXP-003233,2025-08-27,Operations,Marketplace Operations,Shopify,166.53,Spain
EXP-003234,2025-08-18,Operations,Fulfillment,Local Logistics Providers,852.02,Spain
EXP-003235,2025-08-29,Operations,Fulfillment,DHL,620.49,Spain
EXP-003236,2025-08-11,Operations,Fulfillment,Local Logistics Providers,881.84,Spain
EXP-003237,2025-08-19,Operations,Fulfillment,DHL,298.68,Spain
EXP-003238,2025-08-09,Operations,Fulfillment,DHL,796.56,Spain
EXP-003239,2025-08-12,Operations,Marketplace Operations,Shopify,149.23,Spain
EXP-003240,2025-09-17,Operations,Marketplace Operations,Shopify,2212.88,Spain
EXP-003241,2025-09-21,Operations,Fulfillment,DHL,462.79,Spain
EXP-003242,2025-09-03,Operations,Fulfillment,DHL,203.59,Spain
EXP-003243,2025-09-02,Operations,Fulfillment,DHL,2656.7,Spain
EXP-003244,2025-09-20,Operations,Marketplace Operations,Shopify,551.21,Spain
EXP-003245,2025-09-12,Operations,Fulfillment,DHL,571.91,Spain
EXP-003246,2025-09-29,Operations,Fulfillment,DHL,873.85,Spain
EXP-003247,2025-09-13,Operations,Fulfillment,Local Logistics Providers,183.64,Spain
