order_id,order_line_id,order_date,customer_id,product_id,country,ship_date,delivery_date,ship_mode,quantity,unit_price,discount,gross_sales,discount_amount,net_sales,cogs,return_Amount,return_quantity,net_revenue_after_returns,adjusted_gross_profit
ORD-012716,LINE-022924,2024-08-05,CUST-018553,NVA-TXT-0036,FRANCE,2024-08-06,2024-08-10,Standard,1,41.55,0.00,41.55,0.0000,41.55,7.70,0.00,0,41.55,33.85
ORD-012717,LINE-022925,2024-07-19,CUST-001917,NVA-DEC-0017,FRANCE,2024-07-20,2024-07-22,Express,1,230.13,0.00,230.13,0.0000,230.13,17.48,0.00,0,230.13,212.65
ORD-012718,LINE-022926,2024-12-09,CUST-016303,NVA-DEC-0047,PORTUGAL,2024-12-09,2024-12-12,Standard,1,94.71,0.19,94.71,17.9949,76.72,9.74,0.00,0,76.72,66.98
ORD-012719,LINE-022927,2024-10-14,CUST-001053,NVA-FUR-0076,FRANCE,2024-10-15,2024-10-19,Standard,1,423.58,0.00,423.58,0.0000,423.58,264.76,0.00,0,423.58,158.82
ORD-012719,LINE-022928,2024-10-14,CUST-001053,NVA-TXT-0068,FRANCE,2024-10-15,2024-10-19,Standard,1,65.88,0.00,65.88,0.0000,65.88,10.43,0.00,0,65.88,55.45
ORD-012720,LINE-022929,2024-11-27,CUST-011308,NVA-FUR-0081,SPAIN,2024-11-28,2024-12-03,Standard,1,1032.22,0.29,1032.22,299.3438,732.88,471.71,0.00,0,732.88,261.17
ORD-012721,LINE-022930,2024-10-27,CUST-009679,NVA-SEA-0019,FRANCE,2024-10-27,2024-10-31,Premium,1,204.73,0.00,204.73,0.0000,204.73,10.05,0.00,0,204.73,194.68
ORD-012721,LINE-022931,2024-10-27,CUST-009679,NVA-KDN-0044,FRANCE,2024-10-27,2024-10-31,Premium,1,582.96,0.00,582.96,0.0000,582.96,36.65,0.00,0,582.96,546.31
ORD-012722,LINE-022932,2024-12-18,CUST-006644,NVA-SEA-0022,FRANCE,2024-12-20,2024-12-23,Express,1,207.67,0.07,207.67,14.5369,193.13,13.95,0.00,0,193.13,179.18
ORD-012722,LINE-022933,2024-12-18,CUST-006644,NVA-SEA-0003,FRANCE,2024-12-20,2024-12-23,Express,1,723.64,0.14,723.64,101.3096,622.33,30.79,0.00,0,622.33,591.54
ORD-012723,LINE-022934,2024-03-11,CUST-015492,NVA-SEA-0040,FRANCE,2024-03-12,2024-03-16,Express,1,332.21,0.00,332.21,0.0000,332.21,17.26,0.00,0,332.21,314.95
ORD-012724,LINE-022935,2024-06-13,CUST-014996,NVA-LGT-0052,SPAIN,2024-06-14,2024-06-17,Standard,3,72.68,0.00,218.04,0.0000,218.04,83.91,0.00,0,218.04,134.13
ORD-012724,LINE-022936,2024-06-13,CUST-014996,NVA-DEC-0065,SPAIN,2024-06-14,2024-06-17,Standard,1,287.46,0.00,287.46,0.0000,287.46,16.01,0.00,0,287.46,271.45
ORD-012724,LINE-022937,2024-06-13,CUST-014996,NVA-LGT-0048,SPAIN,2024-06-14,2024-06-17,Standard,1,141.01,0.00,141.01,0.0000,141.01,49.23,0.00,0,141.01,91.78
ORD-012725,LINE-022938,2024-11-17,CUST-017117,NVA-DEC-0080,FRANCE,2024-11-18,2024-11-20,Standard,1,211.55,0.32,211.55,67.6960,143.85,14.43,0.00,0,143.85,129.42
ORD-012726,LINE-022939,2024-07-27,CUST-006395,NVA-FUR-0076,FRANCE,2024-07-28,2024-08-02,Standard,1,424.79,0.00,424.79,0.0000,424.79,264.76,0.00,0,424.79,160.03
ORD-012726,LINE-022940,2024-07-27,CUST-006395,NVA-DEC-0078,FRANCE,2024-07-28,2024-08-02,Standard,1,220.80,0.00,220.80,0.0000,220.80,14.97,220.80,1,0.00,-14.97
ORD-012727,LINE-022941,2024-02-17,CUST-013468,NVA-TXT-0036,SPAIN,2024-02-18,2024-02-21,Standard,1,46.24,0.02,46.24,0.9248,45.32,7.70,0.00,0,45.32,37.62
ORD-012727,LINE-022942,2024-02-17,CUST-013468,NVA-DEC-0060,SPAIN,2024-02-18,2024-02-21,Standard,1,218.04,0.00,218.04,0.0000,218.04,16.13,0.00,0,218.04,201.91
ORD-012728,LINE-022943,2024-01-11,CUST-015945,NVA-FUR-0046,FRANCE,2024-01-13,2024-01-18,Standard,1,331.03,0.21,331.03,69.5163,261.51,190.20,0.00,0,261.51,71.31
ORD-012728,LINE-022944,2024-01-11,CUST-015945,NVA-FUR-0071,FRANCE,2024-01-13,2024-01-18,Standard,1,256.07,0.25,256.07,64.0175,192.05,200.98,0.00,0,192.05,-8.93
ORD-012729,LINE-022945,2024-06-16,CUST-007354,NVA-TXT-0071,FRANCE,2024-06-17,2024-06-20,Standard,1,331.68,0.19,331.68,63.0192,268.66,41.95,0.00,0,268.66,226.71
ORD-012729,LINE-022946,2024-06-16,CUST-007354,NVA-DEC-0112,FRANCE,2024-06-17,2024-06-20,Standard,3,211.77,0.16,635.31,101.6496,533.66,44.94,0.00,0,533.66,488.72
ORD-012729,LINE-022947,2024-06-16,CUST-007354,NVA-DEC-0041,FRANCE,2024-06-17,2024-06-20,Standard,1,128.29,0.22,128.29,28.2238,100.07,11.76,0.00,0,100.07,88.31
ORD-012729,LINE-022948,2024-06-16,CUST-007354,NVA-DEC-0017,FRANCE,2024-06-17,2024-06-20,Standard,1,224.41,0.21,224.41,47.1261,177.28,17.48,0.00,0,177.28,159.80
ORD-012729,LINE-022949,2024-06-16,CUST-007354,NVA-DEC-0107,FRANCE,2024-06-17,2024-06-20,Standard,1,219.00,0.14,219.00,30.6600,188.34,17.94,0.00,0,188.34,170.40
ORD-012730,LINE-022950,2024-11-20,CUST-019991,NVA-LGT-0046,FRANCE,2024-11-22,2024-11-25,Standard,1,265.88,0.15,265.88,39.8820,226.00,81.46,226.00,1,0.00,-81.46
ORD-012731,LINE-022951,2024-11-15,CUST-008312,NVA-LGT-0052,FRANCE,2024-11-16,2024-11-19,Standard,1,82.83,0.35,82.83,28.9905,53.84,27.97,0.00,0,53.84,25.87
ORD-012731,LINE-022952,2024-11-15,CUST-008312,NVA-LGT-0046,FRANCE,2024-11-16,2024-11-19,Standard,2,305.42,0.33,610.84,201.5772,409.26,162.92,409.26,2,0.00,-162.92
ORD-012731,LINE-022953,2024-11-15,CUST-008312,NVA-LGT-0067,FRANCE,2024-11-16,2024-11-19,Standard,1,515.92,0.15,515.92,77.3880,438.53,115.88,0.00,0,438.53,322.65
ORD-012732,LINE-022954,2024-09-26,CUST-006128,NVA-DEC-0114,FRANCE,2024-09-26,2024-09-30,Standard,1,145.51,0.00,145.51,0.0000,145.51,13.64,0.00,0,145.51,131.87
ORD-012732,LINE-022955,2024-09-26,CUST-006128,NVA-DEC-0110,FRANCE,2024-09-26,2024-09-30,Standard,1,208.49,0.00,208.49,0.0000,208.49,13.50,0.00,0,208.49,194.99
ORD-012733,LINE-022956,2024-02-26,CUST-013267,NVA-DEC-0017,PORTUGAL,2024-02-28,2024-03-02,Standard,1,268.74,0.00,268.74,0.0000,268.74,17.48,0.00,0,268.74,251.26
ORD-012734,LINE-022957,2024-10-31,CUST-003533,NVA-LGT-0037,FRANCE,2024-10-31,2024-11-03,Express,1,365.83,0.00,365.83,0.0000,365.83,69.19,0.00,0,365.83,296.64
ORD-012734,LINE-022958,2024-10-31,CUST-003533,NVA-DEC-0012,FRANCE,2024-10-31,2024-11-03,Express,1,154.48,0.00,154.48,0.0000,154.48,15.14,0.00,0,154.48,139.34
ORD-012735,LINE-022959,2024-01-17,CUST-013445,NVA-FUR-0044,FRANCE,2024-01-18,2024-01-23,Standard,1,487.60,0.27,487.60,131.6520,355.95,287.36,0.00,0,355.95,68.59
ORD-012736,LINE-022960,2024-04-28,CUST-007213,NVA-LGT-0055,FRANCE,2024-04-30,2024-05-02,Standard,1,305.02,0.07,305.02,21.3514,283.67,86.16,0.00,0,283.67,197.51
ORD-012737,LINE-022961,2024-05-23,CUST-006309,NVA-TXT-0064,FRANCE,2024-05-24,2024-05-26,Express,1,160.24,0.00,160.24,0.0000,160.24,19.76,0.00,0,160.24,140.48
ORD-012738,LINE-022962,2024-07-20,CUST-004897,NVA-DEC-0009,SPAIN,2024-07-21,2024-07-27,Standard,1,128.93,0.00,128.93,0.0000,128.93,12.35,0.00,0,128.93,116.58
ORD-012739,LINE-022963,2024-01-13,CUST-003831,NVA-DEC-0012,FRANCE,2024-01-13,2024-01-16,Standard,3,184.30,0.17,552.90,93.9930,458.91,45.42,0.00,0,458.91,413.49
ORD-012740,LINE-022964,2024-09-11,CUST-011036,NVA-TXT-0003,FRANCE,2024-09-12,2024-09-16,Standard,1,417.62,0.00,417.62,0.0000,417.62,42.61,0.00,0,417.62,375.01
ORD-012741,LINE-022965,2024-05-31,CUST-011198,NVA-DEC-0040,FRANCE,2024-06-01,2024-06-06,Standard,1,187.30,0.00,187.30,0.0000,187.30,14.45,0.00,0,187.30,172.85
ORD-012741,LINE-022966,2024-05-31,CUST-011198,NVA-DEC-0124,FRANCE,2024-06-01,2024-06-06,Standard,1,482.15,0.09,482.15,43.3935,438.76,27.96,0.00,0,438.76,410.80
ORD-012742,LINE-022967,2024-11-08,CUST-008273,NVA-FUR-0077,PORTUGAL,2024-11-09,2024-11-16,Premium,1,1472.96,0.32,1472.96,471.3472,1001.61,447.74,0.00,0,1001.61,553.87
ORD-012743,LINE-022968,2024-07-25,CUST-006092,NVA-LGT-0052,FRANCE,2024-07-27,2024-07-29,Standard,1,83.67,0.00,83.67,0.0000,83.67,27.97,0.00,0,83.67,55.70
ORD-012743,LINE-022969,2024-07-25,CUST-006092,NVA-DEC-0040,FRANCE,2024-07-27,2024-07-29,Standard,1,200.39,0.04,200.39,8.0156,192.37,14.45,0.00,0,192.37,177.92
ORD-012743,LINE-022970,2024-07-25,CUST-006092,NVA-LGT-0016,FRANCE,2024-07-27,2024-07-29,Standard,1,392.58,0.07,392.58,27.4806,365.10,75.47,0.00,0,365.10,289.63
ORD-012744,LINE-022971,2024-09-20,CUST-017625,NVA-SEA-0034,FRANCE,2024-09-21,2024-09-25,Express,1,296.15,0.10,296.15,29.6150,266.53,15.13,0.00,0,266.53,251.40
ORD-012745,LINE-022972,2024-11-15,CUST-019323,NVA-LGT-0061,FRANCE,2024-11-16,2024-11-21,Express,2,138.00,0.16,276.00,44.1600,231.84,100.62,0.00,0,231.84,131.22
ORD-012745,LINE-022973,2024-11-15,CUST-019323,NVA-DEC-0106,FRANCE,2024-11-16,2024-11-21,Express,1,319.36,0.30,319.36,95.8080,223.55,18.39,0.00,0,223.55,205.16
ORD-012745,LINE-022974,2024-11-15,CUST-019323,NVA-DEC-0103,FRANCE,2024-11-16,2024-11-21,Express,1,76.86,0.23,76.86,17.6778,59.18,7.07,0.00,0,59.18,52.11
ORD-012746,LINE-022975,2024-05-02,CUST-008557,NVA-DEC-0012,SPAIN,2024-05-04,2024-05-08,Standard,1,152.97,0.00,152.97,0.0000,152.97,15.14,0.00,0,152.97,137.83
ORD-012746,LINE-022976,2024-05-02,CUST-008557,NVA-LGT-0040,SPAIN,2024-05-04,2024-05-08,Standard,1,161.17,0.00,161.17,0.0000,161.17,58.88,0.00,0,161.17,102.29
ORD-012747,LINE-022977,2024-02-24,CUST-009149,NVA-TXT-0010,SPAIN,2024-02-25,2024-03-01,Standard,1,415.19,0.05,415.19,20.7595,394.43,51.27,394.43,1,0.00,-51.27
ORD-012747,LINE-022978,2024-02-24,CUST-009149,NVA-DEC-0079,SPAIN,2024-02-25,2024-03-01,Standard,1,138.41,0.00,138.41,0.0000,138.41,13.79,0.00,0,138.41,124.62
ORD-012747,LINE-022979,2024-02-24,CUST-009149,NVA-DEC-0054,SPAIN,2024-02-25,2024-03-01,Standard,1,507.33,0.00,507.33,0.0000,507.33,26.37,0.00,0,507.33,480.96
ORD-012748,LINE-022980,2024-11-23,CUST-009814,NVA-DEC-0060,FRANCE,2024-11-25,2024-11-30,Premium,1,223.63,0.26,223.63,58.1438,165.49,16.13,0.00,0,165.49,149.36
ORD-012748,LINE-022981,2024-11-23,CUST-009814,NVA-TXT-0071,FRANCE,2024-11-25,2024-11-30,Premium,1,319.33,0.24,319.33,76.6392,242.69,41.95,0.00,0,242.69,200.74
ORD-012749,LINE-022982,2024-01-14,CUST-011414,NVA-FUR-0071,FRANCE,2024-01-16,2024-01-19,Premium,1,253.41,0.28,253.41,70.9548,182.46,200.98,0.00,0,182.46,-18.52
ORD-012750,LINE-022983,2024-12-18,CUST-009168,NVA-FUR-0091,FRANCE,2024-12-18,2024-12-20,Standard,2,422.97,0.07,845.94,59.2158,786.72,565.04,0.00,0,786.72,221.68
ORD-012750,LINE-022984,2024-12-18,CUST-009168,NVA-LGT-0055,FRANCE,2024-12-18,2024-12-20,Standard,1,318.29,0.14,318.29,44.5606,273.73,86.16,0.00,0,273.73,187.57
ORD-012751,LINE-022985,2024-11-13,CUST-004303,NVA-FUR-0005,FRANCE,2024-11-14,2024-11-17,Standard,1,628.04,0.19,628.04,119.3276,508.71,362.03,0.00,0,508.71,146.68
ORD-012751,LINE-022986,2024-11-13,CUST-004303,NVA-TXT-0071,FRANCE,2024-11-14,2024-11-17,Standard,1,292.95,0.25,292.95,73.2375,219.71,41.95,0.00,0,219.71,177.76
ORD-012751,LINE-022987,2024-11-13,CUST-004303,NVA-FUR-0036,FRANCE,2024-11-14,2024-11-17,Standard,1,225.00,0.22,225.00,49.5000,175.50,164.82,0.00,0,175.50,10.68
ORD-012752,LINE-022988,2024-11-09,CUST-004307,NVA-TXT-0017,FRANCE,2024-11-11,2024-11-15,Premium,2,362.55,0.33,725.10,239.2830,485.82,96.00,0.00,0,485.82,389.82
ORD-012753,LINE-022989,2024-06-10,CUST-008700,NVA-LGT-0075,FRANCE,2024-06-10,2024-06-15,Standard,1,235.50,0.00,235.50,0.0000,235.50,60.18,0.00,0,235.50,175.32
ORD-012754,LINE-022990,2024-11-11,CUST-012753,NVA-FUR-0009,FRANCE,2024-11-12,2024-11-17,Standard,4,574.44,0.36,2297.76,827.1936,1470.57,1373.96,0.00,0,1470.57,96.61
ORD-012755,LINE-022991,2024-12-28,CUST-013132,NVA-FUR-0026,FRANCE,2024-12-29,2024-12-31,Standard,1,1640.25,0.06,1640.25,98.4150,1541.83,509.70,0.00,0,1541.83,1032.13
ORD-012755,LINE-022992,2024-12-28,CUST-013132,NVA-FUR-0063,FRANCE,2024-12-29,2024-12-31,Standard,1,556.12,0.16,556.12,88.9792,467.14,351.67,0.00,0,467.14,115.47
ORD-012755,LINE-022993,2024-12-28,CUST-013132,NVA-LGT-0061,FRANCE,2024-12-29,2024-12-31,Standard,1,136.80,0.17,136.80,23.2560,113.54,50.31,0.00,0,113.54,63.23
ORD-012756,LINE-022994,2024-05-23,CUST-014680,NVA-DEC-0027,FRANCE,2024-05-24,2024-05-27,Standard,1,99.39,0.00,99.39,0.0000,99.39,6.65,0.00,0,99.39,92.74
ORD-012757,LINE-022995,2024-10-04,CUST-012897,NVA-FUR-0008,FRANCE,2024-10-05,2024-10-09,Standard,2,520.27,0.03,1040.54,31.2162,1009.32,602.26,0.00,0,1009.32,407.06
ORD-012758,LINE-022996,2024-05-08,CUST-010529,NVA-DEC-0060,FRANCE,2024-05-09,2024-05-14,Standard,2,222.40,0.06,444.80,26.6880,418.11,32.26,0.00,0,418.11,385.85
ORD-012759,LINE-022997,2024-01-30,CUST-012581,NVA-FUR-0036,FRANCE,2024-01-30,2024-02-03,Express,1,207.89,0.25,207.89,51.9725,155.92,164.82,155.92,1,0.00,-164.82
ORD-012760,LINE-022998,2024-02-04,CUST-018769,NVA-FUR-0063,FRANCE,2024-02-05,2024-02-10,Standard,1,544.91,0.00,544.91,0.0000,544.91,351.67,544.91,1,0.00,-351.67
ORD-012761,LINE-022999,2024-07-18,CUST-006257,NVA-KDN-0059,PORTUGAL,2024-07-18,2024-07-25,Standard,1,184.25,0.03,184.25,5.5275,178.72,14.33,178.72,1,0.00,-14.33
ORD-012762,LINE-023000,2024-07-30,CUST-019259,NVA-SEA-0039,FRANCE,2024-08-01,2024-08-06,Premium,4,286.45,0.00,1145.80,0.0000,1145.80,58.36,0.00,0,1145.80,1087.44
ORD-012763,LINE-023001,2024-11-11,CUST-004211,NVA-DEC-0048,FRANCE,2024-11-12,2024-11-17,Standard,1,104.50,0.30,104.50,31.3500,73.15,9.27,0.00,0,73.15,63.88
ORD-012763,LINE-023002,2024-11-11,CUST-004211,NVA-DEC-0084,FRANCE,2024-11-12,2024-11-17,Standard,1,431.71,0.25,431.71,107.9275,323.78,23.51,0.00,0,323.78,300.27
ORD-012763,LINE-023003,2024-11-11,CUST-004211,NVA-TXT-0025,FRANCE,2024-11-12,2024-11-17,Standard,1,408.03,0.25,408.03,102.0075,306.02,38.36,0.00,0,306.02,267.66
ORD-012763,LINE-023004,2024-11-11,CUST-004211,NVA-TXT-0063,FRANCE,2024-11-12,2024-11-17,Standard,2,598.73,0.26,1197.46,311.3396,886.12,124.80,0.00,0,886.12,761.32
ORD-012764,LINE-023005,2024-01-10,CUST-001402,NVA-FUR-0029,FRANCE,2024-01-11,2024-01-15,Standard,1,345.26,0.24,345.26,82.8624,262.40,259.52,0.00,0,262.40,2.88
ORD-012765,LINE-023006,2024-01-25,CUST-006498,NVA-SEA-0035,FRANCE,2024-01-26,2024-01-28,Standard,1,412.46,0.21,412.46,86.6166,325.84,17.28,0.00,0,325.84,308.56
ORD-012766,LINE-023007,2024-11-29,CUST-015196,NVA-LGT-0045,PORTUGAL,2024-11-30,2024-12-03,Standard,1,224.54,0.27,224.54,60.6258,163.91,64.03,0.00,0,163.91,99.88
ORD-012767,LINE-023008,2024-06-18,CUST-007626,NVA-LGT-0040,FRANCE,2024-06-19,2024-06-22,Express,1,165.46,0.20,165.46,33.0920,132.37,58.88,0.00,0,132.37,73.49
ORD-012767,LINE-023009,2024-06-18,CUST-007626,NVA-LGT-0018,FRANCE,2024-06-19,2024-06-22,Express,1,217.35,0.21,217.35,45.6435,171.71,60.83,0.00,0,171.71,110.88
ORD-012768,LINE-023010,2024-04-28,CUST-009897,NVA-DEC-0114,FRANCE,2024-04-29,2024-05-04,Standard,1,130.84,0.00,130.84,0.0000,130.84,13.64,0.00,0,130.84,117.20
ORD-012768,LINE-023011,2024-04-28,CUST-009897,NVA-TXT-0075,FRANCE,2024-04-29,2024-05-04,Standard,2,142.71,0.00,285.42,0.0000,285.42,47.00,0.00,0,285.42,238.42
ORD-012768,LINE-023012,2024-04-28,CUST-009897,NVA-DEC-0092,FRANCE,2024-04-29,2024-05-04,Standard,1,272.96,0.00,272.96,0.0000,272.96,19.66,0.00,0,272.96,253.30
ORD-012768,LINE-023013,2024-04-28,CUST-009897,NVA-LGT-0047,FRANCE,2024-04-29,2024-05-04,Standard,1,418.70,0.00,418.70,0.0000,418.70,84.46,0.00,0,418.70,334.24
ORD-012769,LINE-023014,2024-01-14,CUST-003422,NVA-FUR-0065,FRANCE,2024-01-15,2024-01-18,Standard,1,852.92,0.26,852.92,221.7592,631.16,346.09,0.00,0,631.16,285.07
ORD-012770,LINE-023015,2024-10-28,CUST-014883,NVA-FUR-0016,FRANCE,2024-10-28,2024-11-01,Standard,1,287.62,0.00,287.62,0.0000,287.62,219.62,0.00,0,287.62,68.00
ORD-012771,LINE-023016,2024-11-25,CUST-001194,NVA-DEC-0118,SPAIN,2024-11-27,2024-12-01,Standard,1,469.84,0.21,469.84,98.6664,371.17,28.52,0.00,0,371.17,342.65
ORD-012771,LINE-023017,2024-11-25,CUST-001194,NVA-LGT-0043,SPAIN,2024-11-27,2024-12-01,Standard,2,259.52,0.22,519.04,114.1888,404.85,137.60,0.00,0,404.85,267.25
ORD-012771,LINE-023018,2024-11-25,CUST-001194,NVA-LGT-0053,SPAIN,2024-11-27,2024-12-01,Standard,1,356.29,0.19,356.29,67.6951,288.59,63.95,0.00,0,288.59,224.64
ORD-012772,LINE-023019,2024-10-15,CUST-018537,NVA-TXT-0014,FRANCE,2024-10-15,2024-10-18,Express,1,368.89,0.04,368.89,14.7556,354.13,34.86,0.00,0,354.13,319.27
ORD-012773,LINE-023020,2024-12-31,CUST-002979,NVA-KDN-0032,FRANCE,2025-01-01,2025-01-04,Premium,1,332.38,0.07,332.38,23.2666,309.11,22.01,309.11,1,0.00,-22.01
ORD-012773,LINE-023021,2024-12-31,CUST-002979,NVA-DEC-0099,FRANCE,2025-01-01,2025-01-04,Premium,1,293.88,0.08,293.88,23.5104,270.37,21.50,0.00,0,270.37,248.87
ORD-012773,LINE-023022,2024-12-31,CUST-002979,NVA-DEC-0079,FRANCE,2025-01-01,2025-01-04,Premium,2,154.60,0.07,309.20,21.6440,287.56,27.58,0.00,0,287.56,259.98
ORD-012774,LINE-023023,2024-06-24,CUST-009181,NVA-LGT-0040,FRANCE,2024-06-24,2024-06-28,Standard,1,170.56,0.11,170.56,18.7616,151.80,58.88,0.00,0,151.80,92.92
ORD-012775,LINE-023024,2024-07-19,CUST-010505,NVA-LGT-0047,FRANCE,2024-07-21,2024-07-26,Standard,2,441.25,0.09,882.50,79.4250,803.08,168.92,0.00,0,803.08,634.16
ORD-012775,LINE-023025,2024-07-19,CUST-010505,NVA-DEC-0025,FRANCE,2024-07-21,2024-07-26,Standard,1,119.96,0.02,119.96,2.3992,117.56,8.30,0.00,0,117.56,109.26
ORD-012776,LINE-023026,2024-09-18,CUST-011793,NVA-FUR-0078,FRANCE,2024-09-18,2024-09-20,Standard,1,730.96,0.00,730.96,0.0000,730.96,303.37,0.00,0,730.96,427.59
ORD-012777,LINE-023027,2024-07-09,CUST-002961,NVA-DEC-0092,PORTUGAL,2024-07-10,2024-07-17,Express,1,276.51,0.25,276.51,69.1275,207.38,19.66,0.00,0,207.38,187.72
ORD-012778,LINE-023028,2024-03-08,CUST-016936,NVA-FUR-0036,FRANCE,2024-03-09,2024-03-13,Standard,1,197.40,0.00,197.40,0.0000,197.40,164.82,0.00,0,197.40,32.58
ORD-012778,LINE-023029,2024-03-08,CUST-016936,NVA-DEC-0099,FRANCE,2024-03-09,2024-03-13,Standard,1,281.81,0.04,281.81,11.2724,270.54,21.50,0.00,0,270.54,249.04
ORD-012779,LINE-023030,2024-08-02,CUST-010164,NVA-FUR-0009,SPAIN,2024-08-03,2024-08-09,Standard,1,594.17,0.06,594.17,35.6502,558.52,343.49,0.00,0,558.52,215.03
ORD-012779,LINE-023031,2024-08-02,CUST-010164,NVA-TXT-0038,SPAIN,2024-08-03,2024-08-09,Standard,2,115.51,0.09,231.02,20.7918,210.23,40.96,0.00,0,210.23,169.27
ORD-012780,LINE-023032,2024-07-12,CUST-015329,NVA-FUR-0088,FRANCE,2024-07-13,2024-07-17,Standard,1,409.51,0.14,409.51,57.3314,352.18,238.38,0.00,0,352.18,113.80
ORD-012781,LINE-023033,2024-05-20,CUST-019634,NVA-FUR-0045,FRANCE,2024-05-20,2024-05-25,Standard,1,646.34,0.09,646.34,58.1706,588.17,262.53,0.00,0,588.17,325.64
ORD-012781,LINE-023034,2024-05-20,CUST-019634,NVA-DEC-0123,FRANCE,2024-05-20,2024-05-25,Standard,2,131.26,0.00,262.52,0.0000,262.52,25.06,0.00,0,262.52,237.46
ORD-012782,LINE-023035,2024-08-27,CUST-012709,NVA-DEC-0114,SPAIN,2024-08-27,2024-09-02,Express,1,139.12,0.08,139.12,11.1296,127.99,13.64,0.00,0,127.99,114.35
ORD-012783,LINE-023036,2024-05-15,CUST-012720,NVA-LGT-0045,SPAIN,2024-05-16,2024-05-20,Standard,1,243.80,0.00,243.80,0.0000,243.80,64.03,0.00,0,243.80,179.77
ORD-012784,LINE-023037,2024-07-18,CUST-000768,NVA-FUR-0057,FRANCE,2024-07-20,2024-07-25,Standard,1,192.15,0.05,192.15,9.6075,182.54,145.08,182.54,1,0.00,-145.08
ORD-012785,LINE-023038,2024-02-14,CUST-004510,NVA-FUR-0005,FRANCE,2024-02-16,2024-02-18,Express,1,614.35,0.00,614.35,0.0000,614.35,362.03,0.00,0,614.35,252.32
ORD-012786,LINE-023039,2024-12-23,CUST-011271,NVA-FUR-0089,SPAIN,2024-12-25,2024-12-30,Standard,2,506.51,0.07,1013.02,70.9114,942.11,617.58,0.00,0,942.11,324.53
ORD-012787,LINE-023040,2024-08-01,CUST-015063,NVA-DEC-0079,FRANCE,2024-08-01,2024-08-05,Standard,3,157.92,0.08,473.76,37.9008,435.86,41.37,0.00,0,435.86,394.49
ORD-012788,LINE-023041,2024-02-14,CUST-001365,NVA-FUR-0071,FRANCE,2024-02-15,2024-02-17,Standard,1,262.22,0.00,262.22,0.0000,262.22,200.98,0.00,0,262.22,61.24
ORD-012788,LINE-023042,2024-02-14,CUST-001365,NVA-LGT-0007,FRANCE,2024-02-15,2024-02-17,Standard,1,347.71,0.00,347.71,0.0000,347.71,71.52,347.71,1,0.00,-71.52
ORD-012789,LINE-023043,2024-09-07,CUST-013981,NVA-DEC-0076,FRANCE,2024-09-08,2024-09-10,Standard,2,191.25,0.04,382.50,15.3000,367.20,25.64,0.00,0,367.20,341.56
ORD-012789,LINE-023044,2024-09-07,CUST-013981,NVA-TXT-0080,FRANCE,2024-09-08,2024-09-10,Standard,1,324.42,0.08,324.42,25.9536,298.47,40.41,0.00,0,298.47,258.06
ORD-012790,LINE-023045,2024-01-31,CUST-009001,NVA-FUR-0083,SPAIN,2024-02-01,2024-02-05,Standard,1,702.03,0.15,702.03,105.3045,596.73,303.56,0.00,0,596.73,293.17
ORD-012791,LINE-023046,2024-12-28,CUST-001819,NVA-FUR-0016,FRANCE,2024-12-29,2025-01-01,Express,2,283.74,0.17,567.48,96.4716,471.01,439.24,471.01,2,0.00,-439.24
ORD-012791,LINE-023047,2024-12-28,CUST-001819,NVA-LGT-0039,FRANCE,2024-12-29,2025-01-01,Express,2,623.76,0.10,1247.52,124.7520,1122.77,218.14,1122.77,2,0.00,-218.14
ORD-012792,LINE-023048,2024-05-19,CUST-018544,NVA-KDN-0021,FRANCE,2024-05-20,2024-05-25,Standard,1,176.22,0.02,176.22,3.5244,172.70,20.24,0.00,0,172.70,152.46
ORD-012792,LINE-023049,2024-05-19,CUST-018544,NVA-TXT-0059,FRANCE,2024-05-20,2024-05-25,Standard,1,110.07,0.07,110.07,7.7049,102.37,19.80,0.00,0,102.37,82.57
ORD-012793,LINE-023050,2024-05-20,CUST-004285,NVA-KDN-0024,FRANCE,2024-05-21,2024-05-25,Standard,1,203.51,0.00,203.51,0.0000,203.51,24.34,0.00,0,203.51,179.17
ORD-012794,LINE-023051,2024-11-30,CUST-001189,NVA-FUR-0085,SPAIN,2024-12-02,2024-12-05,Express,1,577.35,0.18,577.35,103.9230,473.43,334.67,0.00,0,473.43,138.76
ORD-012794,LINE-023052,2024-11-30,CUST-001189,NVA-LGT-0034,SPAIN,2024-12-02,2024-12-05,Express,1,658.42,0.22,658.42,144.8524,513.57,96.41,0.00,0,513.57,417.16
ORD-012795,LINE-023053,2024-08-26,CUST-006312,NVA-DEC-0060,FRANCE,2024-08-27,2024-08-29,Standard,2,203.51,0.00,407.02,0.0000,407.02,32.26,0.00,0,407.02,374.76
ORD-012795,LINE-023054,2024-08-26,CUST-006312,NVA-DEC-0068,FRANCE,2024-08-27,2024-08-29,Standard,2,282.26,0.00,564.52,0.0000,564.52,42.82,0.00,0,564.52,521.70
ORD-012796,LINE-023055,2024-01-24,CUST-001333,NVA-KDN-0021,SPAIN,2024-01-26,2024-01-31,Express,1,179.30,0.22,179.30,39.4460,139.85,20.24,0.00,0,139.85,119.61
ORD-012796,LINE-023056,2024-01-24,CUST-001333,NVA-KDN-0035,SPAIN,2024-01-26,2024-01-31,Express,2,575.99,0.22,1151.98,253.4356,898.54,81.00,0.00,0,898.54,817.54
