Return_ID,Order_ID,Order_Line_ID,Return_Date,Return_Reason,Return_Amount,Return_Quantity
RET-002515,ORD-014008,LINE-025213,2025-09-24,Product Not As Expected,286.2,1
RET-002516,ORD-016994,LINE-030647,2025-08-12,Product Not As Expected,133.77,1
RET-002517,ORD-015418,LINE-027788,2025-12-24,Wrong Product,859.84,1
RET-002518,ORD-028486,LINE-051334,2025-09-02,Damaged Product,1259.96,3
RET-002519,ORD-024061,LINE-043376,2025-04-06,Wrong Product,311.69,2
RET-002520,ORD-029151,LINE-052539,2025-09-02,Delivery Issue,200.48,1
RET-002521,ORD-028154,LINE-050746,2025-08-15,Customer Changed Mind,386.93,1
RET-002522,ORD-019806,LINE-035746,2025-04-17,Product Not As Expected,1978.92,3
RET-002523,ORD-021297,LINE-038437,2025-02-27,Damaged Product,252.22,1
RET-002524,ORD-018308,LINE-033023,2025-06-28,Customer Changed Mind,413.78,1
RET-002525,ORD-017340,LINE-031268,2025-12-22,Wrong Product,83.17,1
RET-002526,ORD-016269,LINE-029332,2025-09-26,Product Not As Expected,579.06,1
RET-002527,ORD-014755,LINE-026556,2025-02-16,Product Not As Expected,775.43,2
RET-002528,ORD-021166,LINE-038208,2025-06-27,Delivery Issue,284.21,1
RET-002529,ORD-028275,LINE-050957,2025-07-08,Customer Changed Mind,123.17,1
RET-002530,ORD-019573,LINE-035318,2025-05-13,Damaged Product,49.66,1
RET-002531,ORD-014696,LINE-026445,2025-06-12,Wrong Product,140.89,1
RET-002532,ORD-014495,LINE-026061,2025-03-18,Product Not As Expected,240.12,1
RET-002533,ORD-025119,LINE-045247,2025-08-18,Product Not As Expected,637.39,1
RET-002534,ORD-016221,LINE-029243,2025-12-08,Wrong Product,57.18,1
RET-002535,ORD-023900,LINE-043097,2025-02-07,Customer Changed Mind,286.1,1
RET-002536,ORD-022935,LINE-041426,2025-07-29,Customer Changed Mind,384.75,1
RET-002537,ORD-024789,LINE-044683,2025-06-24,Damaged Product,343.66,1
RET-002538,ORD-025101,LINE-045213,2025-05-12,Product Not As Expected,715.32,1
RET-002539,ORD-023970,LINE-043220,2025-12-14,Damaged Product,1416.0,1
RET-002540,ORD-023710,LINE-042755,2025-12-31,Delivery Issue,289.29,2
RET-002541,ORD-025384,LINE-045713,2025-10-30,Damaged Product,192.94,1
RET-002542,ORD-017620,LINE-031758,2025-06-03,Damaged Product,489.27,1
RET-002543,ORD-027147,LINE-048934,2025-01-27,Damaged Product,365.64,1
RET-002544,ORD-020377,LINE-036759,2025-11-23,Delivery Issue,386.66,1
RET-002545,ORD-024521,LINE-044205,2025-04-09,Damaged Product,1054.93,3
RET-002546,ORD-027161,LINE-048962,2025-10-08,Customer Changed Mind,100.66,1
RET-002547,ORD-022596,LINE-040820,2025-12-31,Damaged Product,299.56,1
RET-002548,ORD-023081,LINE-041691,2025-09-13,Damaged Product,561.36,1
RET-002549,ORD-023685,LINE-042714,2025-09-08,Damaged Product,282.29,1
RET-002550,ORD-025598,LINE-046083,2025-06-14,Delivery Issue,1820.42,2
RET-002551,ORD-019558,LINE-035288,2025-12-01,Wrong Product,494.25,1
RET-002552,ORD-027189,LINE-049017,2025-03-23,Delivery Issue,1894.6,2
RET-002553,ORD-019590,LINE-035355,2025-11-22,Customer Changed Mind,480.33,2
RET-002554,ORD-018423,LINE-033231,2025-12-31,Product Not As Expected,63.94,1
RET-002555,ORD-027966,LINE-050401,2025-04-11,Wrong Product,340.25,1
RET-002556,ORD-026035,LINE-046888,2025-04-27,Customer Changed Mind,290.03,1
RET-002557,ORD-028506,LINE-051374,2025-10-22,Customer Changed Mind,246.63,1
RET-002558,ORD-016670,LINE-030063,2025-10-13,Product Not As Expected,456.67,1
RET-002559,ORD-020987,LINE-037860,2025-08-24,Customer Changed Mind,521.4,1
RET-002560,ORD-022526,LINE-040695,2025-07-06,Customer Changed Mind,333.44,1
RET-002561,ORD-023598,LINE-042563,2025-04-27,Wrong Product,108.36,1
RET-002562,ORD-029984,LINE-054070,2025-04-30,Product Not As Expected,56.85,1
RET-002563,ORD-014500,LINE-026076,2025-12-20,Product Not As Expected,174.97,1
RET-002564,ORD-014710,LINE-026473,2025-12-29,Product Not As Expected,1765.94,3
RET-002565,ORD-022086,LINE-039886,2025-11-26,Product Not As Expected,260.09,1
RET-002566,ORD-020236,LINE-036515,2025-10-05,Product Not As Expected,321.78,2
RET-002567,ORD-024568,LINE-044285,2025-07-01,Product Not As Expected,271.62,2
RET-002568,ORD-016455,LINE-029680,2025-03-13,Customer Changed Mind,187.51,1
RET-002569,ORD-024664,LINE-044453,2025-11-15,Delivery Issue,457.03,1
RET-002570,ORD-021450,LINE-038713,2025-10-06,Damaged Product,249.42,1
RET-002571,ORD-020941,LINE-037774,2025-05-14,Product Not As Expected,190.12,1
RET-002572,ORD-018724,LINE-033776,2025-01-26,Customer Changed Mind,207.42,2
RET-002573,ORD-013818,LINE-024867,2025-11-06,Product Not As Expected,432.06,1
RET-002574,ORD-015680,LINE-028262,2025-05-04,Delivery Issue,182.19,1
RET-002575,ORD-021102,LINE-038087,2025-05-09,Product Not As Expected,199.31,1
RET-002576,ORD-021778,LINE-039315,2025-08-02,Product Not As Expected,665.1,2
RET-002577,ORD-020814,LINE-037562,2025-03-29,Product Not As Expected,108.69,1
RET-002578,ORD-015788,LINE-028457,2025-06-06,Customer Changed Mind,177.31,1
RET-002579,ORD-020116,LINE-036294,2025-06-29,Product Not As Expected,369.03,1
RET-002580,ORD-022355,LINE-040381,2025-05-10,Wrong Product,165.77,1
RET-002581,ORD-018764,LINE-033840,2025-03-26,Customer Changed Mind,419.48,1
RET-002582,ORD-025140,LINE-045279,2025-12-22,Customer Changed Mind,411.48,1
RET-002583,ORD-015807,LINE-028489,2025-03-27,Customer Changed Mind,777.39,1
RET-002584,ORD-014918,LINE-026874,2026-01-03,Product Not As Expected,468.23,1
RET-002585,ORD-025108,LINE-045225,2025-07-30,Delivery Issue,203.08,1
RET-002586,ORD-019404,LINE-035007,2025-06-06,Damaged Product,252.99,1
RET-002587,ORD-015617,LINE-028149,2025-12-31,Product Not As Expected,354.28,2
RET-002588,ORD-028321,LINE-051047,2025-09-21,Customer Changed Mind,248.77,1
RET-002589,ORD-017285,LINE-031169,2025-07-19,Product Not As Expected,433.07,1
RET-002590,ORD-022787,LINE-041155,2025-07-14,Damaged Product,377.58,1
RET-002591,ORD-018040,LINE-032538,2025-05-03,Product Not As Expected,57.35,1
RET-002592,ORD-023633,LINE-042630,2025-05-05,Product Not As Expected,611.77,1
RET-002593,ORD-027654,LINE-049870,2025-01-19,Delivery Issue,89.96,1
RET-002594,ORD-022814,LINE-041200,2025-12-31,Wrong Product,122.52,1
RET-002595,ORD-014212,LINE-025575,2025-10-09,Customer Changed Mind,290.61,3
RET-002596,ORD-029895,LINE-053910,2025-12-31,Damaged Product,560.05,1
RET-002597,ORD-020777,LINE-037491,2025-09-12,Damaged Product,197.32,2
RET-002598,ORD-025471,LINE-045860,2025-12-31,Customer Changed Mind,686.64,1
RET-002599,ORD-016553,LINE-029858,2025-01-27,Wrong Product,264.01,1
RET-002600,ORD-018748,LINE-033816,2025-09-13,Wrong Product,219.5,1
RET-002601,ORD-019816,LINE-035764,2026-01-02,Damaged Product,289.03,1
RET-002602,ORD-018391,LINE-033173,2025-12-31,Customer Changed Mind,247.26,1
RET-002603,ORD-025301,LINE-045565,2025-05-31,Customer Changed Mind,233.28,2
RET-002604,ORD-023934,LINE-043164,2025-06-17,Damaged Product,475.29,1
RET-002605,ORD-022711,LINE-041026,2025-06-09,Damaged Product,182.12,1
RET-002606,ORD-023851,LINE-043013,2025-10-28,Customer Changed Mind,284.46,2
RET-002607,ORD-027085,LINE-048808,2025-03-08,Wrong Product,646.8,3
RET-002608,ORD-021638,LINE-039053,2025-12-31,Damaged Product,171.71,1
RET-002609,ORD-027670,LINE-049902,2025-12-12,Product Not As Expected,143.89,1
RET-002610,ORD-015377,LINE-027715,2025-02-18,Damaged Product,627.3,4
RET-002611,ORD-013727,LINE-024695,2025-02-12,Customer Changed Mind,271.47,1
RET-002612,ORD-022178,LINE-040065,2025-09-15,Customer Changed Mind,220.2,3
RET-002613,ORD-022876,LINE-041311,2025-10-21,Product Not As Expected,250.72,1
RET-002614,ORD-030385,LINE-054808,2025-04-03,Customer Changed Mind,97.17,1
RET-002615,ORD-014469,LINE-026021,2025-11-23,Customer Changed Mind,391.86,1
RET-002616,ORD-028842,LINE-051976,2025-09-04,Damaged Product,1225.24,1
RET-002617,ORD-028309,LINE-051027,2025-11-30,Delivery Issue,195.62,1
RET-002618,ORD-021148,LINE-038172,2025-12-31,Wrong Product,1204.28,3
RET-002619,ORD-016247,LINE-029292,2025-12-20,Delivery Issue,485.74,1
RET-002620,ORD-027794,LINE-050112,2025-07-09,Delivery Issue,266.32,1
RET-002621,ORD-028029,LINE-050514,2025-12-02,Delivery Issue,267.52,1
RET-002622,ORD-021574,LINE-038924,2025-12-26,Damaged Product,165.07,1
RET-002623,ORD-022149,LINE-040006,2025-07-03,Product Not As Expected,125.82,1
RET-002624,ORD-020762,LINE-037459,2025-09-16,Delivery Issue,99.71,1
RET-002625,ORD-021937,LINE-039605,2025-09-07,Product Not As Expected,166.45,1
RET-002626,ORD-020520,LINE-037018,2025-04-16,Customer Changed Mind,1413.56,1
RET-002627,ORD-016216,LINE-029229,2025-11-24,Damaged Product,136.05,1
RET-002628,ORD-022784,LINE-041152,2025-05-20,Customer Changed Mind,1041.95,1
RET-002629,ORD-026395,LINE-047512,2025-11-15,Damaged Product,170.69,1
RET-002630,ORD-023676,LINE-042696,2025-02-21,Wrong Product,731.2,1
RET-002631,ORD-024224,LINE-043671,2025-05-07,Product Not As Expected,1363.06,2
RET-002632,ORD-025886,LINE-046614,2025-12-31,Product Not As Expected,824.93,2
RET-002633,ORD-027170,LINE-048983,2025-10-27,Product Not As Expected,341.83,1
RET-002634,ORD-027230,LINE-049088,2025-03-26,Customer Changed Mind,92.47,1
RET-002635,ORD-028759,LINE-051824,2025-11-04,Delivery Issue,315.33,1
RET-002636,ORD-017815,LINE-032104,2025-05-17,Customer Changed Mind,198.44,1
RET-002637,ORD-025655,LINE-046184,2025-06-04,Customer Changed Mind,183.65,1
RET-002638,ORD-027256,LINE-049139,2025-07-26,Damaged Product,252.0,1
RET-002639,ORD-015036,LINE-027086,2025-07-06,Customer Changed Mind,370.87,1
RET-002640,ORD-016990,LINE-030640,2025-03-20,Delivery Issue,280.52,1
RET-002641,ORD-025684,LINE-046238,2025-02-04,Wrong Product,161.61,1
RET-002642,ORD-016328,LINE-029448,2025-02-09,Customer Changed Mind,372.27,1
RET-002643,ORD-013677,LINE-024604,2025-10-04,Product Not As Expected,210.5,2
RET-002644,ORD-013870,LINE-024972,2025-02-21,Customer Changed Mind,331.22,1
RET-002645,ORD-019988,LINE-036053,2025-10-29,Customer Changed Mind,136.37,1
RET-002646,ORD-016213,LINE-029223,2025-04-07,Delivery Issue,338.62,1
RET-002647,ORD-024772,LINE-044653,2025-09-14,Delivery Issue,52.04,1
RET-002648,ORD-022334,LINE-040351,2025-12-31,Product Not As Expected,174.79,1
RET-002649,ORD-016793,LINE-030282,2025-03-09,Damaged Product,236.28,1
RET-002650,ORD-017956,LINE-032383,2025-08-27,Product Not As Expected,116.34,1
RET-002651,ORD-025024,LINE-045076,2025-12-31,Customer Changed Mind,343.39,1
RET-002652,ORD-016307,LINE-029404,2025-03-23,Customer Changed Mind,124.71,1
RET-002653,ORD-027127,LINE-048892,2025-12-16,Product Not As Expected,588.99,1
RET-002654,ORD-019550,LINE-035273,2025-06-08,Damaged Product,334.11,1
RET-002655,ORD-023423,LINE-042268,2025-10-08,Damaged Product,120.57,1
RET-002656,ORD-025962,LINE-046747,2026-01-03,Damaged Product,347.88,1
RET-002657,ORD-017056,LINE-030754,2025-02-13,Damaged Product,561.19,1
RET-002658,ORD-027540,LINE-049670,2025-11-03,Damaged Product,426.78,1
RET-002659,ORD-028510,LINE-051380,2025-12-24,Product Not As Expected,74.83,1
RET-002660,ORD-019955,LINE-035996,2025-02-21,Delivery Issue,760.99,2
RET-002661,ORD-028511,LINE-051382,2025-10-19,Damaged Product,111.99,1
RET-002662,ORD-027565,LINE-049712,2025-06-24,Product Not As Expected,253.08,2
RET-002663,ORD-018437,LINE-033255,2025-08-13,Wrong Product,223.77,1
RET-002664,ORD-014196,LINE-025545,2025-02-18,Wrong Product,202.69,1
RET-002665,ORD-019566,LINE-035302,2025-01-23,Damaged Product,453.75,2
RET-002666,ORD-015641,LINE-028191,2025-10-10,Wrong Product,955.04,2
RET-002667,ORD-019931,LINE-035949,2025-02-23,Customer Changed Mind,302.92,1
RET-002668,ORD-013953,LINE-025114,2025-04-22,Product Not As Expected,317.82,2
RET-002669,ORD-015984,LINE-028804,2025-01-31,Damaged Product,172.56,1
RET-002670,ORD-019451,LINE-035086,2026-01-07,Customer Changed Mind,320.33,1
RET-002671,ORD-014440,LINE-025967,2025-12-29,Product Not As Expected,248.39,1
RET-002672,ORD-021409,LINE-038640,2025-05-20,Customer Changed Mind,144.52,1
RET-002673,ORD-016251,LINE-029299,2025-07-19,Customer Changed Mind,106.22,1
RET-002674,ORD-028927,LINE-052139,2025-04-20,Product Not As Expected,515.49,1
RET-002675,ORD-026252,LINE-047274,2025-05-24,Product Not As Expected,457.41,1
RET-002676,ORD-022473,LINE-040607,2025-06-28,Delivery Issue,42.58,1
RET-002677,ORD-026182,LINE-047157,2025-06-05,Damaged Product,715.77,1
RET-002678,ORD-020027,LINE-036122,2025-07-24,Customer Changed Mind,179.58,1
RET-002679,ORD-018974,LINE-034218,2025-04-10,Product Not As Expected,555.46,1
RET-002680,ORD-028330,LINE-051060,2025-03-23,Customer Changed Mind,287.12,1
RET-002681,ORD-022849,LINE-041263,2025-12-31,Customer Changed Mind,105.53,1
RET-002682,ORD-017825,LINE-032124,2025-07-09,Customer Changed Mind,136.31,1
RET-002683,ORD-021503,LINE-038807,2025-05-08,Product Not As Expected,262.3,2
RET-002684,ORD-019879,LINE-035863,2025-12-01,Customer Changed Mind,183.25,1
RET-002685,ORD-023014,LINE-041579,2025-03-20,Delivery Issue,156.11,1
RET-002686,ORD-015777,LINE-028434,2025-12-31,Damaged Product,475.78,3
RET-002687,ORD-025025,LINE-045078,2025-12-18,Wrong Product,90.27,1
RET-002688,ORD-017310,LINE-031210,2025-07-05,Customer Changed Mind,109.22,2
RET-002689,ORD-025945,LINE-046712,2025-03-13,Wrong Product,161.83,1
RET-002690,ORD-024126,LINE-043486,2025-12-15,Product Not As Expected,275.35,1
RET-002691,ORD-014400,LINE-025903,2025-04-30,Product Not As Expected,393.96,1
RET-002692,ORD-025450,LINE-045823,2025-05-14,Customer Changed Mind,378.44,1
RET-002693,ORD-021908,LINE-039553,2025-07-30,Delivery Issue,106.92,1
RET-002694,ORD-020861,LINE-037642,2025-11-21,Customer Changed Mind,528.45,1
RET-002695,ORD-027384,LINE-049388,2025-02-15,Damaged Product,229.45,2
RET-002696,ORD-029202,LINE-052629,2025-06-21,Wrong Product,380.47,1
RET-002697,ORD-015295,LINE-027560,2025-10-11,Damaged Product,163.88,1
RET-002698,ORD-014049,LINE-025288,2025-02-27,Damaged Product,150.92,2
RET-002699,ORD-024520,LINE-044202,2025-01-20,Damaged Product,204.01,1
RET-002700,ORD-019124,LINE-034491,2025-09-21,Product Not As Expected,394.04,1
RET-002701,ORD-028571,LINE-051487,2025-06-25,Customer Changed Mind,136.06,1
RET-002702,ORD-029896,LINE-053914,2025-12-22,Product Not As Expected,442.7,3
RET-002703,ORD-014345,LINE-025812,2025-12-21,Product Not As Expected,122.67,1
RET-002704,ORD-030258,LINE-054574,2025-08-24,Product Not As Expected,874.12,2
RET-002705,ORD-024364,LINE-043933,2025-11-11,Product Not As Expected,241.11,1
RET-002706,ORD-027790,LINE-050106,2025-01-22,Product Not As Expected,546.13,2
RET-002707,ORD-029847,LINE-053815,2025-07-18,Damaged Product,394.14,1
RET-002708,ORD-019559,LINE-035289,2025-06-28,Customer Changed Mind,315.45,3
RET-002709,ORD-027839,LINE-050188,2025-02-14,Customer Changed Mind,39.87,1
RET-002710,ORD-018135,LINE-032705,2025-07-07,Customer Changed Mind,138.09,1
RET-002711,ORD-023665,LINE-042679,2025-11-30,Delivery Issue,373.86,1
RET-002712,ORD-018844,LINE-033977,2025-12-31,Product Not As Expected,952.35,1
RET-002713,ORD-022525,LINE-040694,2025-09-28,Product Not As Expected,98.9,1
RET-002714,ORD-030271,LINE-054597,2025-11-24,Delivery Issue,343.0,1
RET-002715,ORD-026409,LINE-047544,2025-12-31,Wrong Product,407.88,1
RET-002716,ORD-025119,LINE-045246,2025-08-13,Wrong Product,144.06,1
RET-002717,ORD-019741,LINE-035627,2025-12-28,Product Not As Expected,603.75,1
RET-002718,ORD-029516,LINE-053202,2025-12-21,Damaged Product,39.15,1
RET-002719,ORD-030341,LINE-054714,2025-10-07,Damaged Product,561.03,1
RET-002720,ORD-015631,LINE-028172,2025-11-13,Product Not As Expected,144.24,1
RET-002721,ORD-022156,LINE-040023,2025-12-22,Customer Changed Mind,70.33,1
RET-002722,ORD-030367,LINE-054768,2025-11-29,Product Not As Expected,377.04,1
RET-002723,ORD-018992,LINE-034255,2025-12-31,Damaged Product,147.53,1
RET-002724,ORD-025500,LINE-045911,2025-07-04,Damaged Product,295.79,1
RET-002725,ORD-017991,LINE-032438,2025-12-31,Damaged Product,726.97,1
RET-002726,ORD-025381,LINE-045710,2025-12-31,Customer Changed Mind,207.37,2
RET-002727,ORD-021190,LINE-038264,2025-06-16,Product Not As Expected,949.65,1
RET-002728,ORD-024381,LINE-043956,2025-10-21,Delivery Issue,191.36,2
RET-002729,ORD-028066,LINE-050584,2025-11-30,Damaged Product,222.44,1
RET-002730,ORD-025700,LINE-046274,2025-10-22,Delivery Issue,92.48,1
RET-002731,ORD-019298,LINE-034804,2025-12-06,Delivery Issue,354.32,2
RET-002732,ORD-015953,LINE-028757,2025-09-11,Delivery Issue,176.23,1
RET-002733,ORD-022804,LINE-041182,2025-08-06,Customer Changed Mind,180.54,1
RET-002734,ORD-019624,LINE-035420,2025-04-04,Product Not As Expected,287.01,1
RET-002735,ORD-026788,LINE-048253,2025-04-14,Product Not As Expected,296.99,1
RET-002736,ORD-025609,LINE-046107,2025-07-11,Damaged Product,162.91,1
RET-002737,ORD-019313,LINE-034832,2025-09-24,Delivery Issue,562.15,1
RET-002738,ORD-027268,LINE-049161,2025-11-08,Customer Changed Mind,152.57,1
RET-002739,ORD-030302,LINE-054649,2025-03-14,Customer Changed Mind,434.65,1
RET-002740,ORD-013880,LINE-024996,2025-12-31,Customer Changed Mind,1300.98,3
RET-002741,ORD-026639,LINE-047975,2025-07-20,Delivery Issue,256.88,1
RET-002742,ORD-024893,LINE-044859,2025-07-18,Delivery Issue,66.5,1
RET-002743,ORD-024578,LINE-044298,2025-05-31,Customer Changed Mind,188.5,1
RET-002744,ORD-026125,LINE-047044,2025-10-10,Product Not As Expected,468.57,1
RET-002745,ORD-025464,LINE-045846,2025-10-25,Damaged Product,691.27,1
RET-002746,ORD-019382,LINE-034955,2025-12-07,Customer Changed Mind,339.14,1
RET-002747,ORD-027570,LINE-049723,2025-10-15,Product Not As Expected,116.28,1
RET-002748,ORD-020725,LINE-037393,2025-05-07,Delivery Issue,201.77,1
RET-002749,ORD-026638,LINE-047973,2026-01-05,Customer Changed Mind,1296.86,4
RET-002750,ORD-021807,LINE-039364,2025-03-12,Customer Changed Mind,91.51,1
RET-002751,ORD-026831,LINE-048325,2025-09-07,Damaged Product,108.27,1
RET-002752,ORD-021719,LINE-039207,2025-07-19,Damaged Product,1347.48,3
RET-002753,ORD-018923,LINE-034128,2025-12-27,Damaged Product,257.19,1
RET-002754,ORD-018576,LINE-033501,2025-04-29,Delivery Issue,384.47,1
RET-002755,ORD-028801,LINE-051902,2025-07-25,Customer Changed Mind,241.25,2
RET-002756,ORD-015362,LINE-027692,2025-04-18,Damaged Product,117.06,1
RET-002757,ORD-016933,LINE-030539,2025-04-14,Product Not As Expected,426.37,1
RET-002758,ORD-029346,LINE-052897,2025-08-15,Damaged Product,1404.42,3
RET-002759,ORD-013603,LINE-024482,2025-07-12,Damaged Product,116.54,1
RET-002760,ORD-024388,LINE-043965,2025-07-04,Customer Changed Mind,577.51,1
RET-002761,ORD-017948,LINE-032366,2025-12-31,Customer Changed Mind,596.74,3
RET-002762,ORD-018260,LINE-032935,2025-03-04,Customer Changed Mind,208.59,1
RET-002763,ORD-016044,LINE-028912,2025-11-10,Customer Changed Mind,187.69,1
RET-002764,ORD-029051,LINE-052357,2025-02-13,Customer Changed Mind,241.44,1
RET-002765,ORD-015066,LINE-027140,2025-12-04,Damaged Product,351.29,1
RET-002766,ORD-023250,LINE-041983,2025-06-26,Customer Changed Mind,310.21,1
RET-002767,ORD-022445,LINE-040554,2025-05-05,Product Not As Expected,484.81,1
RET-002768,ORD-019621,LINE-035416,2025-06-30,Customer Changed Mind,137.55,1
RET-002769,ORD-025102,LINE-045215,2025-10-16,Customer Changed Mind,185.58,1
RET-002770,ORD-014841,LINE-026731,2025-12-31,Wrong Product,349.2,1
RET-002771,ORD-029700,LINE-053525,2025-04-22,Customer Changed Mind,203.54,2
RET-002772,ORD-018732,LINE-033786,2025-12-31,Customer Changed Mind,162.61,1
RET-002773,ORD-018691,LINE-033716,2025-11-23,Customer Changed Mind,345.74,1
RET-002774,ORD-014693,LINE-026436,2025-08-11,Damaged Product,296.05,1
RET-002775,ORD-027287,LINE-049201,2025-12-31,Wrong Product,223.15,1
RET-002776,ORD-019041,LINE-034345,2025-02-27,Product Not As Expected,59.81,1
RET-002777,ORD-016964,LINE-030593,2025-05-10,Customer Changed Mind,92.35,1
RET-002778,ORD-016607,LINE-029952,2025-02-01,Damaged Product,380.48,1
RET-002779,ORD-022944,LINE-041440,2026-01-02,Customer Changed Mind,654.54,1
RET-002780,ORD-017663,LINE-031840,2026-01-02,Product Not As Expected,385.1,1
RET-002781,ORD-019736,LINE-035618,2025-03-01,Customer Changed Mind,372.3,1
RET-002782,ORD-026931,LINE-048517,2025-03-23,Product Not As Expected,170.65,1
RET-002783,ORD-014599,LINE-026267,2025-03-14,Customer Changed Mind,931.25,2
RET-002784,ORD-018382,LINE-033159,2025-05-22,Damaged Product,116.34,1
RET-002785,ORD-028357,LINE-051102,2025-08-25,Damaged Product,222.84,1
RET-002786,ORD-027220,LINE-049070,2025-10-13,Customer Changed Mind,453.28,2
RET-002787,ORD-028293,LINE-050990,2025-08-10,Delivery Issue,862.34,2
RET-002788,ORD-021640,LINE-039061,2025-04-07,Delivery Issue,201.31,1
RET-002789,ORD-013677,LINE-024603,2025-09-28,Damaged Product,239.86,1
RET-002790,ORD-025113,LINE-045233,2025-06-23,Damaged Product,120.5,1
RET-002791,ORD-028121,LINE-050691,2025-07-29,Customer Changed Mind,513.84,1
RET-002792,ORD-021967,LINE-039658,2025-04-25,Customer Changed Mind,1028.64,2
RET-002793,ORD-025472,LINE-045861,2025-09-19,Customer Changed Mind,957.64,2
