Marketing_ID,Date,Country,Channel,Campaign_ID,Campaign_Name,Spend,Impressions,Clicks
MKT-003480,2025-01-21,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,160.26,9004,218
MKT-003481,2025-01-21,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,221.89,16681,982
MKT-003482,2025-01-21,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,457.43,6621,271
MKT-003483,2025-01-21,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,334.12,16947,381
MKT-003484,2025-01-22,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,490.56,23746,1422
MKT-003485,2025-01-22,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1019.54,14172,440
MKT-003486,2025-01-22,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,962.62,80979,1407
MKT-003487,2025-01-22,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,85.12,5483,273
MKT-003488,2025-01-22,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,184.82,2028,98
MKT-003489,2025-01-22,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,141.11,9599,216
MKT-003490,2025-01-22,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,215.76,15671,708
MKT-003491,2025-01-22,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,489.65,7926,273
MKT-003492,2025-01-22,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,314.29,14596,349
MKT-003493,2025-01-23,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,427.92,80977,4002
MKT-003494,2025-01-23,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1413.20,22534,936
MKT-003495,2025-01-23,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,913.12,56542,1248
MKT-003496,2025-01-23,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,69.03,4795,256
MKT-003497,2025-01-23,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,163.59,4659,152
MKT-003498,2025-01-23,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,156.00,5418,135
MKT-003499,2025-01-23,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,193.32,9947,587
MKT-003500,2025-01-23,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,476.49,12745,331
MKT-003501,2025-01-23,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,313.80,13858,264
MKT-003502,2025-01-24,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,522.92,36019,2397
MKT-003503,2025-01-24,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1208.87,27119,1052
MKT-003504,2025-01-24,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,1063.89,127743,2931
MKT-003505,2025-01-24,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,87.54,3421,248
MKT-003506,2025-01-24,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,174.88,2714,97
MKT-003507,2025-01-24,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,137.73,7601,133
MKT-003508,2025-01-24,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,225.35,8743,533
MKT-003509,2025-01-24,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,411.68,5562,194
MKT-003510,2025-01-24,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,352.47,12559,289
MKT-003511,2025-01-25,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,507.32,27971,1497
MKT-003512,2025-01-25,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1125.01,16471,549
MKT-003513,2025-01-25,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,870.89,64629,1026
MKT-003514,2025-01-25,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,78.87,4840,247
MKT-003515,2025-01-25,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,169.74,5021,160
MKT-003516,2025-01-25,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,170.01,12628,179
MKT-003517,2025-01-25,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,179.29,11683,537
MKT-003518,2025-01-25,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,523.76,5444,248
MKT-003519,2025-01-25,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,391.85,23237,575
MKT-003520,2025-01-26,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,457.64,68568,3911
MKT-003521,2025-01-26,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,968.36,22513,669
MKT-003522,2025-01-26,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,614.67,43049,796
MKT-003523,2025-01-26,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,83.08,4499,254
MKT-003524,2025-01-26,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,180.14,2952,133
MKT-003525,2025-01-26,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,155.80,4653,115
MKT-003526,2025-01-26,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,161.59,6006,415
MKT-003527,2025-01-26,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,366.09,5946,227
MKT-003528,2025-01-26,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,245.40,13415,287
MKT-003529,2025-01-27,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,666.44,43214,2000
MKT-003530,2025-01-27,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1518.41,48274,1277
MKT-003531,2025-01-27,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,989.49,75878,1792
MKT-003532,2025-01-27,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,78.73,5650,316
MKT-003533,2025-01-27,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,246.13,7854,316
MKT-003534,2025-01-27,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,142.58,4439,110
MKT-003535,2025-01-27,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,172.33,6276,476
MKT-003536,2025-01-27,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,479.48,18602,426
MKT-003537,2025-01-27,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,330.14,14437,320
MKT-003538,2025-01-28,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,554.50,35399,2192
MKT-003539,2025-01-28,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1298.72,27367,1112
MKT-003540,2025-01-28,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,987.19,39219,1020
MKT-003541,2025-01-28,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,70.99,4708,293
MKT-003542,2025-01-28,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,162.62,2107,99
MKT-003543,2025-01-28,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,157.16,8033,173
MKT-003544,2025-01-28,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,152.61,8982,396
MKT-003545,2025-01-28,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,572.41,6674,287
MKT-003546,2025-01-28,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,323.85,17779,302
MKT-003547,2025-01-29,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,583.61,32801,1570
MKT-003548,2025-01-29,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1175.08,42030,1309
MKT-003549,2025-01-29,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,882.31,44283,1065
MKT-003550,2025-01-29,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,62.78,10647,583
MKT-003551,2025-01-29,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,191.09,3501,126
MKT-003552,2025-01-29,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,116.02,8458,163
MKT-003553,2025-01-29,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,158.80,14577,708
MKT-003554,2025-01-29,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,570.31,16112,667
MKT-003555,2025-01-29,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,268.37,15442,228
MKT-003556,2025-01-30,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,467.46,21227,1575
MKT-003557,2025-01-30,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1181.36,17900,717
MKT-003558,2025-01-30,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,804.58,32824,852
MKT-003559,2025-01-30,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,66.61,2580,182
MKT-003560,2025-01-30,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,193.78,2921,100
MKT-003561,2025-01-30,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,157.74,7937,193
MKT-003562,2025-01-30,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,201.59,9816,484
MKT-003563,2025-01-30,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,386.41,7355,242
MKT-003564,2025-01-30,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,379.96,19074,391
MKT-003565,2025-01-31,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,583.88,37411,1859
MKT-003566,2025-01-31,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1343.13,26681,1304
MKT-003567,2025-01-31,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,1126.88,55362,1343
MKT-003568,2025-01-31,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,76.99,2687,199
MKT-003569,2025-01-31,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,206.69,6249,170
MKT-003570,2025-01-31,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,136.75,9463,188
MKT-003571,2025-01-31,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,191.45,8727,593
MKT-003572,2025-01-31,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,403.47,6957,284
MKT-003573,2025-01-31,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,498.58,32041,475
MKT-003574,2025-02-01,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,298.33,11722,805
MKT-003575,2025-02-01,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,683.94,9426,354
MKT-003576,2025-02-01,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,735.91,47661,986
MKT-003577,2025-02-01,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,56.61,2836,187
MKT-003578,2025-02-01,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,112.39,2011,86
MKT-003579,2025-02-01,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,104.11,14311,234
MKT-003580,2025-02-01,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,132.37,17046,806
MKT-003581,2025-02-01,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,303.52,6672,142
MKT-003582,2025-02-01,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,255.81,19859,391
MKT-003583,2025-02-02,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,333.41,13689,1003
MKT-003584,2025-02-02,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,822.95,10825,446
MKT-003585,2025-02-02,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,483.86,52397,779
MKT-003586,2025-02-02,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,58.84,3845,208
MKT-003587,2025-02-02,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,121.60,3381,125
MKT-003588,2025-02-02,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,83.69,3798,94
MKT-003589,2025-02-02,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,113.70,11924,417
MKT-003590,2025-02-02,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,241.66,5659,176
MKT-003591,2025-02-02,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,244.43,11845,181
MKT-003592,2025-02-03,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,346.94,18080,1262
MKT-003593,2025-02-03,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,898.78,11757,498
MKT-003594,2025-02-03,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,594.49,41427,949
MKT-003595,2025-02-03,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,69.51,4449,195
MKT-003596,2025-02-03,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,131.59,3867,113
MKT-003597,2025-02-03,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,106.32,12530,144
MKT-003598,2025-02-03,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,136.37,9872,453
MKT-003599,2025-02-03,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,339.27,4041,170
MKT-003600,2025-02-03,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,264.01,16560,263
MKT-003601,2025-02-04,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,310.71,17202,1048
MKT-003602,2025-02-04,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,978.04,25219,946
MKT-003603,2025-02-04,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,615.30,43595,824
MKT-003604,2025-02-04,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,50.59,3869,185
MKT-003605,2025-02-04,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,108.35,2981,107
MKT-003606,2025-02-04,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,96.20,7678,147
MKT-003607,2025-02-04,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,151.42,7788,459
MKT-003608,2025-02-04,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,275.46,7462,266
MKT-003609,2025-02-04,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,219.21,13323,204
MKT-003610,2025-02-05,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,452.78,22452,1477
MKT-003611,2025-02-05,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,857.45,21646,974
MKT-003612,2025-02-05,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,549.26,30645,569
MKT-003613,2025-02-05,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,52.03,4752,290
MKT-003614,2025-02-05,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,126.84,1635,62
MKT-003615,2025-02-05,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,90.33,3030,71
MKT-003616,2025-02-05,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,137.04,15391,523
MKT-003617,2025-02-05,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,261.15,4256,133
MKT-003618,2025-02-05,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,243.63,9143,222
MKT-003619,2025-02-06,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,267.57,24708,1584
MKT-003620,2025-02-06,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,837.38,19737,831
MKT-003621,2025-02-06,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,618.21,26365,699
MKT-003622,2025-02-06,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,53.11,2091,145
MKT-003623,2025-02-06,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,161.98,3296,106
MKT-003624,2025-02-06,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,75.62,2239,58
MKT-003625,2025-02-06,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,123.02,7081,421
MKT-003626,2025-02-06,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,300.20,5445,216
MKT-003627,2025-02-06,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,227.25,15306,265
MKT-003628,2025-02-07,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,317.39,9489,736
MKT-003629,2025-02-07,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,762.30,17257,797
MKT-003630,2025-02-07,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,683.56,68823,826
MKT-003631,2025-02-07,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,53.35,4602,215
MKT-003632,2025-02-07,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,122.65,3768,138
MKT-003633,2025-02-07,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,91.01,4499,80
MKT-003634,2025-02-07,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,152.46,13657,605
MKT-003635,2025-02-07,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,440.81,9569,252
MKT-003636,2025-02-07,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,293.87,17369,332
MKT-003637,2025-02-08,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,349.65,19622,1396
MKT-003638,2025-02-08,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,713.11,10582,391
MKT-003639,2025-02-08,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,648.20,56061,1283
MKT-003640,2025-02-08,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,63.61,6642,298
MKT-003641,2025-02-08,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,114.25,2104,61
MKT-003642,2025-02-08,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,94.25,8432,176
MKT-003643,2025-02-08,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,132.54,5724,331
MKT-003644,2025-02-08,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,290.58,7586,238
MKT-003645,2025-02-08,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,199.71,22071,369
MKT-003646,2025-02-09,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,316.96,10912,756
MKT-003647,2025-02-09,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,544.06,10443,299
MKT-003648,2025-02-09,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,533.50,22905,548
MKT-003649,2025-02-09,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,40.35,3508,215
MKT-003650,2025-02-09,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,110.16,2339,99
MKT-003651,2025-02-09,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,84.14,6636,152
MKT-003652,2025-02-09,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,104.64,5214,274
MKT-003653,2025-02-09,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,262.58,5063,147
MKT-003654,2025-02-09,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,175.96,8033,172
MKT-003655,2025-02-10,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,395.12,54206,3054
MKT-003656,2025-02-10,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,799.50,22393,958
MKT-003657,2025-02-10,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,560.89,23329,607
MKT-003658,2025-02-10,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,56.59,4408,223
MKT-003659,2025-02-10,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,106.17,1839,76
MKT-003660,2025-02-10,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,104.43,7516,152
MKT-003661,2025-02-10,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,128.15,6671,302
MKT-003662,2025-02-10,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,345.16,6815,211
MKT-003663,2025-02-10,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,280.16,13301,261
MKT-003664,2025-02-11,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,503.71,55517,3354
MKT-003665,2025-02-11,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,720.79,17788,758
MKT-003666,2025-02-11,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,591.64,25294,555
MKT-003667,2025-02-11,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,57.88,4663,204
MKT-003668,2025-02-11,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,111.93,1879,63
MKT-003669,2025-02-11,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,94.20,4977,101
MKT-003670,2025-02-11,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,151.01,15047,574
MKT-003671,2025-02-11,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,328.52,5691,160
MKT-003672,2025-02-11,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES ,183.74,30830,472
MKT-003673,2025-02-12,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,310.97,16708,755
MKT-003674,2025-02-12,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,784.68,15845,590
MKT-003675,2025-02-12,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,590.46,34620,845
MKT-003676,2025-02-12,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,59.58,7141,296
MKT-003677,2025-02-12,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,143.68,2343,89
MKT-003678,2025-02-12,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,124.03,8323,140
MKT-003679,2025-02-12,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,144.52,15607,605
MKT-003680,2025-02-12,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,307.84,4854,185
MKT-003681,2025-02-12,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,202.68,10371,193
MKT-003682,2025-02-13,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,298.10,14321,853
MKT-003683,2025-02-13,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,955.91,17898,740
MKT-003684,2025-02-13,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,614.19,23480,657
MKT-003685,2025-02-13,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,54.65,2719,130
MKT-003686,2025-02-13,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,148.16,2252,74
MKT-003687,2025-02-13,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,107.20,4928,108
MKT-003688,2025-02-13,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,124.31,11012,464
MKT-003689,2025-02-13,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,336.84,7682,168
MKT-003690,2025-02-13,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,186.36,6383,138
MKT-003691,2025-02-14,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,354.92,46431,2957
MKT-003692,2025-02-14,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,684.50,30920,984
MKT-003693,2025-02-14,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,561.63,37614,870
MKT-003694,2025-02-14,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,41.06,3008,180
MKT-003695,2025-02-14,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,129.92,2737,119
MKT-003696,2025-02-14,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,107.17,7178,168
MKT-003697,2025-02-14,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,152.08,12557,651
MKT-003698,2025-02-14,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,307.77,6293,195
MKT-003699,2025-02-14,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,295.61,9309,213
MKT-003700,2025-02-15,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,290.00,15373,1086
MKT-003701,2025-02-15,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,739.95,17453,578
MKT-003702,2025-02-15,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,579.33,37405,610
MKT-003703,2025-02-15,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,66.72,9300,365
MKT-003704,2025-02-15,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,122.16,2007,62
MKT-003705,2025-02-15,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,92.63,4500,73
MKT-003706,2025-02-15,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,120.94,7684,484
MKT-003707,2025-02-15,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,330.40,8657,274
MKT-003708,2025-02-15,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,192.04,8672,176
MKT-003709,2025-02-16,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,273.40,11645,807
MKT-003710,2025-02-16,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,546.28,13315,519
MKT-003711,2025-02-16,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,488.51,30421,636
MKT-003712,2025-02-16,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,46.97,2311,139
MKT-003713,2025-02-16,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,135.21,3078,89
MKT-003714,2025-02-16,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,82.23,4104,95
MKT-003715,2025-02-16,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,118.63,10355,472
MKT-003716,2025-02-16,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,299.38,6211,200
MKT-003717,2025-02-16,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,241.88,13324,255
MKT-003718,2025-02-17,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,338.73,31664,1425
MKT-003719,2025-02-17,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,893.13,19105,568
MKT-003720,2025-02-17,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,535.73,29132,663
MKT-003721,2025-02-17,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,57.96,2778,169
MKT-003722,2025-02-17,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,138.99,2539,78
MKT-003723,2025-02-17,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,105.54,9057,152
MKT-003724,2025-02-17,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,137.74,14541,652
MKT-003725,2025-02-17,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,317.95,6745,144
